company,clause_id,text,Arbitration,Choice of Law,Content Removal,Jurisdiction,Law,Limitation of Liability,Termination,Unilateral Change,is_unfair
Academia,Academia_16,"academia.edu reserves the right , at its sole discretion , to modify the site , services and these terms , at any time and without prior notice .",0,1,0,0,0,0,0,0,1
Academia,Academia_17,if we modify these terms we will post the modification on the site or provide you with notice of the modification .,0,0,0,0,0,0,0,0,0
Academia,Academia_18,we will also update the `` last updated date '' at the top of these terms .,0,0,0,0,0,0,0,0,0
Academia,Academia_19,"by continuing to access or use the site or services after we have posted a modification on the site or have provided you with notice of a modification , you are indicating that you agree to be bound by the modified terms .",0,0,0,0,0,0,0,1,1
Academia,Academia_20,"if the modified terms are not acceptable to you , your only recourse is to cease using the site and services .",0,0,0,0,0,0,0,0,0
Academia,Academia_21,the site and services are intended solely for persons who are 13 years of age or older .,0,0,0,0,0,0,0,0,0
Academia,Academia_22,any access to or use of the site or services by anyone under the age of 13 is expressly prohibited .,0,0,0,0,0,0,0,0,0
Academia,Academia_23,by accessing or using the site or services you represent and warrant that you are 13 years of age or older .,0,0,0,0,0,0,0,0,0
Academia,Academia_24,in order to access certain features of the site and services and to post any member content on the site or through the services you must register to create an account -lrb- `` account '' -rrb- and become a member .,0,0,0,0,0,0,0,0,0
Academia,Academia_25,"you may register directly via the site or by logging into your account with certain third party social media or social networking sites -lrb- `` sns '' -rrb- -lrb- including , but not limited to , facebook -rrb- via the site , as described herein .",0,0,0,0,0,0,0,0,0
Academia,Academia_26,"if you decide to register through an sns , we will extract the personal information you have provided to the sns -lrb- such as your `` real '' name , email address and other information you make publicly available via the sns -rrb- from the account you have with the applicable sns and use that information to create your account .",0,0,0,0,0,0,0,0,0
Academia,Academia_27,the specific information that we extract may depend on the privacy settings you have with the sns .,0,0,0,0,0,0,0,0,0
Academia,Academia_28,you hereby consent to our access to and collection of such personal information about you .,0,0,0,0,0,0,0,0,0
Academia,Academia_29,"during the registration process , you will be required to provide certain information and you will establish a username and a password .",0,0,0,0,0,0,0,0,0
Academia,Academia_30,"you agree to provide accurate , current and complete information during the registration process and to update such information to keep it accurate , current and complete .",0,0,0,0,0,0,0,0,0
Academia,Academia_31,"academia.edu reserves the right to suspend or terminate your account if any information provided during the registration process or thereafter proves to be inaccurate , not current or incomplete .",0,0,0,0,0,0,1,0,1
Academia,Academia_32,you are responsible for safeguarding your password .,0,0,0,0,0,0,0,0,0
Academia,Academia_33,"you agree that you will not disclose your password to any third party and that you will take sole responsibility for any activities or actions under your account , whether or not you have authorized such activities or actions .",0,0,0,0,0,0,0,0,0
Academia,Academia_34,you will immediately notify academia.edu of any unauthorized use of your account .,0,0,0,0,0,0,0,0,0
Academia,Academia_35,see academia.edu 's privacy policy at academia.edu/privacy for information and notices concerning academia.edu 's collection and use of your personal information .,0,0,0,0,0,0,0,0,0
Academia,Academia_36,academia.edu may offer you the ability to access certain features through purchase of a recurring subscription -lrb- `` subscription '' -rrb- .,0,0,0,0,0,0,0,0,0
Academia,Academia_37,"when you purchase a subscription or make any other paid feature related purchase via the services -lrb- each , a `` transaction '' -rrb- , you expressly authorize us -lrb- or our third party payment processor , e.g. stripe -rrb- to charge you for such transaction .",0,0,0,0,0,0,0,0,0
Academia,Academia_38,"we may ask you to supply additional information relevant to your transaction , including , without limitation , your credit card number , the expiration date of your credit card , your billing address and additional information to verify your identity before completing your transaction -lrb- such information , `` payment information '' -rrb- .",0,0,0,0,0,0,0,0,0
Academia,Academia_39,you represent and warrant that you have the legal right to use all payment method -lrb- s -rrb- represented by any such payment information .,0,0,0,0,0,0,0,0,0
Academia,Academia_40,"when you initiate a transaction , you authorize us to store and continue billing you using your payment information and to provide your payment information to our third party payment processors as needed to complete your transactions .",0,0,0,0,0,0,0,0,0
Academia,Academia_41,we may also periodically authorize your payment method in anticipation of applicable fees or related charges .,0,0,0,0,0,0,0,0,0
Academia,Academia_42,"further , as part of our order processing procedures , we may screen orders for fraud or other undesirable activity .",0,0,0,0,0,0,0,0,0
Academia,Academia_43,"if we feel an order could be fraudulent , unauthorized , or illegal , we reserve the right to refuse to process that order .",0,0,0,0,0,0,0,0,0
Academia,Academia_44,your subscription continues until cancelled by you or we terminate your access to or use of the services or the subscription in accordance with these terms .,0,0,0,0,0,0,0,0,0
Academia,Academia_45,"if you elect to purchase an annual or monthly subscription , you will be charged the annual or monthly subscription fee -lrb- `` subscription fee '' -rrb- plus any applicable taxes , at the beginning of your subscription and each year or month thereafter , respectively , at the then-current rate .",0,0,0,0,0,0,0,0,0
Academia,Academia_46,"if you elect to purchase an annual subscription , we -lrb- or our third party payment processor -rrb- will automatically charge you on the anniversary of the commencement of your subscription using the payment information you have provided .",0,0,0,0,0,0,0,0,0
Academia,Academia_47,"if you elect to purchase a monthly subscription , we -lrb- or our third party payment processor -rrb- will automatically charge you each month , on the calendar day corresponding to the commencement of your subscription , using the payment information you have provided .",0,0,0,0,0,0,0,0,0
Academia,Academia_48,"in the event your subscription began on a day not contained in a given month , your payment method will be charged on a day in the applicable month or such other day as we deem appropriate .",0,0,0,0,0,0,0,0,0
Academia,Academia_49,"for example , if you started your subscription on january 31st , your next payment date is likely to be february 28th , and your payment method would be billed on that date .",0,0,0,0,0,0,0,0,0
Academia,Academia_50,"by agreeing to these terms and electing to purchase a subscription , you acknowledge that your subscription has recurring payment features and you accept responsibility for all recurring payment obligations prior to cancellation of your subscription by you or academia.edu .",0,0,0,0,0,0,0,0,0
Academia,Academia_51,we may offer subscriptions on a free trial basis -lrb- `` free trial '' -rrb- for a specified period of time .,0,0,0,0,0,0,0,0,0
Academia,Academia_52,"if we offer you a free trial , the specific terms of your free trial will be provided at signup and/or in the promotional materials describing the free trial and your use of the free trial is subject to your compliance with such specific terms .",0,0,0,0,0,0,0,0,0
Academia,Academia_53,free trials may not be combined with any other offer .,0,0,0,0,0,0,0,0,0
Academia,Academia_54,"except as may otherwise be provided in the specific terms for the free trial offer , free trials are only available to users who have not previously subscribed to the service in connection with which the free trial is being offered .",0,0,0,0,0,0,0,0,0
